0,1,2,3,4,5,6,7,8,9,10,11,12,13 
0,2,11,1,9,1,0,1,0,2,11,1,11,1
0,0,16,0,1,0,0,0,0,0,11,1,8,0
0,0,16,4,14,0,0,1,0,0,11,1,1,0
0,1,14,2,10,1,0,1,0,3,11,1,12,1
0,0,17,5,11,0,0,1,1,3,11,1,0,1
0,0,14,0,9,0,0,0,0,1,11,1,10,1
0,0,11,1,8,0,0,1,0,1,8,1,10,0
0,0,16,0,9,0,0,1,0,0,11,1,0,0
1,0,15,0,8,0,0,0,0,0,2,1,9,0
0,1,14,2,13,0,0,1,0,2,10,1,15,1
0,2,1,0,13,0,0,1,0,2,12,1,12,1
1,1,1,0,11,0,0,1,0,0,11,1,13,0
0,0,14,2,11,0,0,1,0,0,11,1,9,0
0,1,14,2,12,0,0,1,0,1,8,1,9,1
0,0,17,3,1,1,0,0,0,0,10,1,9,0
1,1,1,0,8,1,1,0,0,2,11,1,10,0
0,1,3,3,8,0,0,1,0,1,12,1,8,0
1,1,16,4,10,1,0,1,0,0,11,1,12,0
1,0,15,3,8,1,0,1,0,0,12,1,0,0
0,1,15,0,1,0,0,0,0,1,9,1,0,0
0,0,11,0,1,0,0,0,0,1,11,1,0,0
0,1,11,1,9,0,0,1,0,2,14,1,10,1
0,0,1,0,10,0,0,1,0,0,13,1,12,0
0,0,15,1,8,1,0,1,0,1,8,1,0,0
0,1,16,3,13,0,0,1,0,3,8,1,15,1
0,0,11,1,2,0,0,1,0,0,14,0,3,0
0,1,11,1,12,1,0,1,0,2,10,1,8,1
1,0,11,1,11,0,0,1,0,0,14,1,0,0
0,1,11,1,9,1,0,1,0,1,13,1,1,0
0,0,15,3,10,0,0,1,0,0,11,1,0,0
0,1,15,3,14,0,0,1,0,0,11,1,15,0
0,0,0,0,9,0,0,0,0,0,11,1,0,0
0,1,14,2,10,0,0,1,0,1,11,1,12,0
0,1,14,2,10,0,0,1,0,0,14,1,12,0
0,1,14,2,12,1,0,1,0,0,9,1,11,0
1,0,14,2,8,0,0,1,0,2,15,1,9,0
0,0,18,6,11,0,0,1,0,0,10,1,1,0
1,0,1,0,13,0,0,1,0,0,2,1,12,1
1,0,15,3,11,1,1,0,0,2,11,1,13,0
0,1,15,3,10,0,0,1,0,1,10,1,12,0
1,0,11,0,1,1,0,0,0,2,10,1,9,0
0,0,15,3,10,0,0,1,0,0,10,1,12,0
0,0,14,2,12,0,0,1,0,3,4,1,9,1
0,0,14,0,1,0,0,0,0,1,2,1,9,0
0,1,14,2,12,1,0,1,0,0,13,1,10,0
0,0,15,3,12,0,0,1,0,0,8,1,13,0
1,0,17,4,10,0,0,1,0,0,11,1,11,0
0,1,14,2,10,1,0,1,0,1,9,1,11,0
1,0,17,0,0,1,0,0,0,0,11,1,8,0
1,0,15,2,8,0,0,1,0,0,9,1,10,0
1,0,11,1,12,0,0,1,0,0,12,1,8,0
1,0,16,1,10,1,0,1,0,0,9,1,12,0
0,0,11,1,12,1,0,1,0,0,12,1,13,0
0,1,14,1,9,1,0,1,0,2,8,1,1,1
1,1,1,0,1,0,0,0,0,0,11,1,1,0
0,0,1,0,12,1,0,0,0,2,10,1,14,1
0,1,15,0,1,1,0,0,0,2,10,1,8,0
1,0,15,3,12,1,0,1,0,0,9,1,11,0
0,0,11,1,8,0,0,1,0,0,13,1,10,0
0,0,16,3,13,1,1,0,0,0,8,0,10,0
0,0,16,2,13,0,0,1,0,0,9,1,15,0
1,0,11,2,13,1,1,0,0,0,1,1,10,0
1,0,1,0,1,1,0,0,0,2,11,1,0,0
0,1,14,2,10,0,0,1,0,1,10,1,8,1
1,0,14,2,11,0,0,1,0,0,12,1,0,1
0,1,15,2,12,1,0,1,0,0,13,1,13,0
0,0,14,2,8,1,0,1,0,0,12,1,10,0
0,0,0,0,15,1,1,0,0,0,8,1,14,0
1,0,17,5,10,0,0,1,0,1,14,1,11,1
0,0,15,3,10,0,0,1,0,0,15,1,9,1
1,0,11,0,9,0,0,1,0,1,11,1,0,0
0,1,11,1,12,1,1,0,0,1,11,1,9,0
0,0,14,2,10,1,0,1,0,0,12,1,8,0
1,0,11,1,8,0,0,1,0,0,10,1,0,0
0,3,17,2,10,1,0,1,0,2,14,1,12,1
0,0,14,0,13,0,0,0,0,2,13,1,10,0
0,0,14,2,9,1,0,1,0,2,8,1,10,0
1,0,1,0,8,1,0,1,0,0,9,1,8,0
1,1,15,3,10,0,0,1,0,3,10,1,11,1
0,0,11,1,11,1,0,0,0,1,11,1,8,0
0,0,15,3,15,0,0,1,0,0,11,1,9,0
0,0,14,1,8,0,0,1,0,0,12,1,10,1
0,0,14,2,11,0,0,1,0,2,9,1,13,0
0,0,14,0,10,1,0,1,0,0,10,1,11,0
1,0,14,2,10,0,0,1,0,0,13,1,12,0
0,1,15,0,1,0,0,0,0,1,10,1,1,0
0,1,15,3,10,1,0,1,0,1,11,1,0,0
0,0,11,1,9,0,0,1,0,2,13,1,10,1
0,0,16,4,12,1,1,0,0,0,11,1,14,0
0,0,1,0,8,0,0,0,0,2,1,1,9,0
0,0,15,0,8,0,0,0,0,1,10,1,9,0
0,0,14,1,9,1,0,1,0,0,11,1,1,0
0,0,11,1,9,0,0,1,0,2,14,1,11,0
0,1,17,5,10,0,0,1,0,0,12,1,12,0
0,1,11,1,9,0,0,1,0,1,11,1,8,1
1,0,15,1,14,0,0,1,0,0,15,1,11,0
1,1,11,0,15,0,0,1,0,0,8,1,3,0
0,0,14,3,10,1,1,0,0,0,11,1,12,0
1,0,1,0,10,0,0,1,0,0,11,1,11,0
1,0,11,1,12,0,0,1,0,0,11,1,14,0
0,1,15,2,10,0,0,1,0,2,3,1,11,1
0,1,19,1,11,1,0,0,0,2,10,1,12,1
0,1,15,2,10,0,0,1,0,3,0,1,8,1
0,0,11,1,12,0,0,1,0,0,10,1,10,0
0,0,15,3,10,0,0,1,0,0,12,1,12,0
1,0,16,0,10,0,0,0,0,0,8,1,1,0
0,1,11,1,13,0,0,1,0,0,11,1,11,1
0,0,15,0,8,1,0,0,0,2,11,1,9,0
0,0,16,2,9,1,0,1,0,0,13,1,11,0
0,2,14,2,11,0,0,1,0,1,15,1,0,1
1,1,11,1,11,0,0,1,0,1,11,1,12,1
1,0,15,3,10,1,0,1,0,2,10,1,12,0
0,0,16,0,8,0,0,0,0,1,8,1,10,0
0,1,14,2,13,1,0,1,0,2,10,1,15,1
1,0,15,3,14,1,1,0,0,1,1,1,12,0
0,1,15,1,10,0,0,1,0,1,10,1,12,1
1,1,14,0,1,1,0,0,0,2,10,1,9,0
1,0,14,2,8,0,0,1,0,0,11,1,1,0
1,0,1,1,13,1,1,0,0,2,8,1,10,1
0,0,18,0,0,1,0,0,0,1,10,1,0,0
0,0,15,3,10,0,0,1,0,1,11,1,12,0
0,1,1,0,14,0,0,1,0,3,11,1,2,0
0,0,11,0,1,0,0,0,0,1,11,1,8,0
0,2,14,2,13,1,0,1,0,3,10,1,14,1
0,0,15,0,8,1,0,0,0,1,13,1,9,0
0,1,15,0,9,0,1,0,0,2,1,0,0,0
0,2,16,0,8,0,1,0,0,0,10,1,10,0
0,0,11,1,9,0,0,1,0,0,3,1,11,1
1,0,17,0,1,1,0,1,0,1,11,1,8,0
0,1,16,0,1,0,0,0,0,0,9,1,9,0
1,0,1,0,8,0,0,1,0,1,10,1,1,0
0,0,15,4,12,1,1,0,0,0,12,1,13,0
1,1,1,0,14,0,0,1,0,1,12,1,14,1
0,1,15,1,9,1,0,1,0,0,12,1,8,1
0,1,14,2,14,1,0,1,0,3,11,1,2,1
0,1,16,1,9,1,0,1,0,2,8,1,10,0
0,1,14,2,11,0,0,1,0,0,13,1,12,0
0,0,15,3,14,1,0,1,0,0,1,1,2,0
0,0,15,3,12,0,0,1,0,0,12,1,14,0
1,0,14,2,11,0,0,1,0,0,14,1,12,0
0,0,11,2,13,1,0,0,0,0,11,1,15,0
0,1,11,1,12,0,0,1,0,3,10,1,12,1
0,0,15,0,0,0,0,0,0,0,12,1,8,0
0,0,11,0,14,1,1,0,0,0,8,1,2,0
1,0,11,2,13,1,1,0,0,0,11,1,15,0
0,1,17,2,8,1,0,1,0,2,11,1,10,0
0,0,11,1,13,0,0,1,0,0,13,1,15,0
0,0,16,0,1,0,0,0,0,0,11,1,9,0
0,0,11,2,13,1,0,0,0,0,8,0,1,0
0,0,15,3,9,1,0,1,0,1,10,1,10,0
1,0,11,1,1,0,0,1,0,0,12,1,8,0
1,0,15,3,12,0,0,1,0,1,11,1,10,0
0,2,16,4,12,1,0,1,0,3,8,1,1,1
0,1,11,1,12,0,0,1,0,0,10,1,11,0
0,2,16,2,3,0,0,1,0,3,9,1,4,1
1,0,14,0,1,1,0,0,0,0,12,1,1,0
1,0,14,3,11,1,1,0,0,0,10,1,13,0
0,0,15,0,0,1,0,0,0,0,11,1,8,0
0,1,18,6,12,0,0,1,0,0,9,1,13,0
0,1,14,0,8,1,0,0,0,2,10,1,10,0
0,1,16,2,8,1,1,0,0,1,9,1,10,0
0,1,11,1,11,0,0,1,0,0,11,0,13,0
1,0,0,0,10,0,0,0,0,0,8,1,10,0
1,1,15,3,10,0,0,1,0,0,11,1,11,0
0,0,17,0,1,1,0,0,0,1,11,1,8,0
0,1,14,2,11,1,0,1,0,2,10,1,13,1
1,0,1,0,8,0,0,1,0,2,13,1,10,0
0,0,14,2,11,0,0,1,0,0,10,1,13,0
0,0,1,0,2,0,0,1,0,0,10,0,4,0
0,0,14,2,13,0,0,1,0,0,10,1,14,0
1,2,16,0,8,0,0,1,0,1,11,1,0,0
1,0,14,0,9,1,0,0,0,2,11,1,11,0
0,1,11,1,9,1,0,1,0,3,9,1,1,1
0,2,14,0,8,0,0,0,0,2,13,1,9,0
0,2,1,0,8,0,0,1,0,0,10,1,0,0
0,1,14,1,9,1,0,1,0,2,12,1,0,1
0,0,11,1,12,0,0,1,0,0,13,1,13,0
0,0,17,3,12,1,0,1,0,1,10,1,9,0
0,2,15,3,12,1,0,1,0,3,10,1,8,1
0,0,15,3,13,1,0,1,0,0,1,1,15,0
0,0,15,3,12,1,0,1,0,0,4,1,9,0
1,1,11,1,9,0,0,1,0,1,11,1,10,1
1,0,11,0,0,0,0,0,0,1,8,1,0,0
0,0,14,2,10,0,0,1,0,1,0,1,11,1
1,1,11,1,9,1,0,1,0,3,11,1,9,1
1,0,14,0,1,0,0,1,0,1,13,1,9,0
0,2,15,3,11,0,0,1,0,2,12,1,10,1
0,0,14,2,13,0,0,1,0,0,9,1,14,0
0,0,16,3,11,1,0,1,0,1,9,1,9,0
1,0,14,2,12,0,0,1,0,2,11,1,10,0
0,1,11,0,1,0,0,0,0,0,13,1,9,0
0,0,0,0,14,0,1,0,0,0,11,1,1,0
1,1,15,3,12,1,0,1,0,2,9,1,14,0
0,0,11,0,8,1,1,0,0,1,11,1,0,1
0,0,0,0,9,0,0,0,0,1,14,1,9,0
1,0,14,1,1,0,0,1,0,0,0,1,9,0
1,0,0,0,13,0,0,0,0,0,11,1,15,0
0,2,14,0,8,1,0,0,0,3,11,1,10,0
0,0,11,1,10,0,0,1,0,2,12,1,8,0
0,0,1,1,13,1,0,0,0,3,10,1,14,1
0,1,11,1,8,0,0,1,0,1,11,1,9,0
0,0,15,3,9,0,0,1,0,0,11,1,11,0
0,0,11,1,13,1,1,0,0,1,11,1,15,1
0,1,15,0,8,1,0,0,0,1,10,1,0,0
0,0,14,2,12,1,0,1,0,0,10,1,8,0
0,0,16,5,9,1,0,0,0,0,9,1,11,0
0,1,15,0,1,0,0,0,0,0,15,1,0,0
1,2,0,0,11,1,0,0,0,1,10,1,9,0
0,2,14,2,11,0,0,1,1,3,12,1,13,1
0,0,15,3,9,0,0,1,0,1,4,1,1,0
0,3,16,0,9,0,0,1,0,2,11,1,11,1
1,0,1,0,9,0,1,0,0,1,11,1,9,1
1,0,16,3,10,0,0,1,0,0,11,1,12,0
1,0,17,5,8,0,0,1,0,0,11,1,0,0
0,2,15,2,14,0,0,1,0,3,9,1,13,1
0,0,1,0,11,1,0,1,0,0,0,1,12,0
0,1,14,2,12,0,0,1,0,0,12,1,13,1
0,0,11,0,1,1,0,0,0,1,11,1,9,0
1,0,17,5,14,1,0,1,0,0,9,1,15,0
1,0,11,1,12,0,0,1,0,1,11,1,0,1
1,1,1,0,11,0,0,1,0,0,10,1,13,0
1,0,1,0,1,1,0,1,0,1,10,1,8,0
0,1,1,0,10,1,0,1,0,2,12,1,11,0
0,0,16,4,9,1,0,1,0,0,11,1,8,0
1,0,15,2,13,0,0,1,0,0,12,1,15,1
1,0,14,2,11,0,0,1,0,0,10,1,12,0
0,1,15,0,12,1,1,0,0,0,11,1,13,0
0,0,14,0,1,1,0,0,0,2,11,1,9,0
0,0,15,0,0,0,0,0,0,0,10,1,1,0
1,0,15,3,11,0,0,1,0,0,11,1,9,0
0,2,11,1,12,0,0,1,0,3,10,1,1,1
0,2,0,0,8,1,0,0,0,0,12,1,0,0
0,0,14,0,1,0,0,0,0,0,9,1,8,0
1,1,11,1,9,0,0,1,0,0,10,1,1,0
0,0,14,2,11,0,0,1,0,0,10,1,13,0
0,0,14,2,10,0,0,1,0,2,10,1,1,0
0,0,0,0,13,1,1,0,0,0,12,1,12,0
0,0,16,4,10,0,0,1,0,0,12,1,8,0
0,0,15,1,9,1,1,0,0,2,9,1,0,0
1,1,15,3,13,0,0,1,0,3,11,1,15,1
0,1,14,2,9,1,0,1,0,3,10,1,9,1
0,0,11,1,12,0,0,1,0,0,11,1,13,0
0,0,0,0,9,0,0,0,0,0,11,1,10,1
0,0,1,0,15,1,0,1,0,0,13,1,13,0
0,1,15,0,8,0,0,0,0,2,11,1,8,0
0,0,6,5,13,1,0,1,0,0,8,1,14,0
0,1,14,2,8,1,0,1,0,0,12,1,9,0
0,1,14,2,12,0,0,1,0,0,10,1,13,0
0,1,14,2,13,0,0,1,0,0,11,1,12,1
0,0,14,3,10,1,1,0,0,0,2,1,9,0
1,0,14,2,10,1,0,1,0,2,11,1,8,0
1,1,11,1,8,1,0,1,0,0,11,0,10,0
0,0,20,0,8,0,0,0,0,1,10,1,0,0
0,0,0,0,10,0,1,0,0,1,12,1,11,1
0,0,0,0,14,1,0,0,0,0,1,1,2,0
0,0,11,1,11,0,0,1,0,1,11,1,12,0
1,0,11,1,1,0,0,1,0,0,1,1,9,0
1,0,14,0,8,1,0,0,0,3,10,1,10,1
0,0,17,1,1,1,0,1,0,1,8,1,8,0
0,0,16,5,14,1,1,0,0,0,10,1,8,1
0,0,11,0,15,0,0,1,0,0,10,1,3,0
0,0,0,0,13,0,1,0,0,0,10,1,14,0
0,0,1,0,15,0,0,1,0,0,11,1,9,0
0,0,14,3,9,1,1,0,0,0,13,1,8,0
1,0,14,1,15,0,0,1,0,0,8,1,3,0
0,1,14,1,13,0,0,1,0,0,0,1,12,1
0,0,11,1,11,0,0,1,0,0,12,1,12,0
0,1,15,3,10,1,0,1,0,0,12,1,9,0
0,0,15,3,11,0,0,1,0,1,11,1,0,1
0,0,1,0,9,0,0,0,0,1,11,1,10,1
1,0,14,1,14,0,0,1,0,0,10,1,0,0
1,0,1,0,10,0,0,0,0,2,10,1,12,1
1,0,11,2,12,1,1,0,0,2,10,1,14,1
1,0,11,1,1,1,0,1,0,2,10,1,9,0
0,0,15,3,11,0,0,1,0,0,14,1,9,0
0,0,11,0,9,0,0,1,0,1,11,1,0,0
0,2,11,1,8,1,0,1,0,2,10,1,10,1
1,0,18,5,12,1,0,1,0,0,12,1,9,0
0,2,17,1,8,1,0,1,0,2,10,1,10,0
0,2,14,2,9,1,0,1,0,2,10,1,11,1
0,0,1,1,13,1,1,0,0,0,3,1,9,1
0,0,15,3,10,1,0,1,0,0,10,1,0,0
0,4,14,2,9,0,0,1,0,0,10,1,9,1
0,1,1,0,9,0,0,1,0,2,11,1,9,1
0,1,14,2,14,0,0,1,0,0,10,1,15,0
0,1,15,3,12,0,0,1,0,0,14,1,10,0
0,0,14,2,9,0,0,1,0,1,10,1,0,0
1,0,16,4,10,0,0,1,0,0,13,1,1,0
1,1,14,1,12,1,1,0,0,1,10,1,14,1
0,2,15,3,10,0,0,1,0,2,10,1,11,1
0,0,17,5,12,0,0,1,0,0,11,1,13,0
0,0,11,0,13,0,0,1,0,0,12,1,0,0
0,1,14,2,9,0,0,1,0,2,14,1,11,1
0,0,15,3,9,1,0,1,0,0,10,1,11,0
1,1,1,0,8,1,0,1,0,2,0,1,0,1
0,0,11,1,11,0,0,1,0,2,13,1,13,0
0,0,14,0,1,1,0,0,0,1,9,1,9,0
0,1,11,0,13,0,0,1,0,0,10,1,15,1
0,0,14,2,12,1,0,1,0,0,12,1,13,0
0,1,14,1,10,1,0,1,0,2,10,1,12,0
0,0,0,0,11,0,0,0,0,0,14,1,1,0
0,0,11,1,9,0,0,1,0,0,11,1,10,0
0,2,2,2,13,1,0,1,0,0,14,1,15,0
1,0,16,1,12,1,1,0,0,0,13,1,8,1
0,0,14,2,12,1,0,1,0,0,8,1,14,0
1,1,14,2,9,0,0,1,0,0,11,1,10,0
0,0,16,2,13,0,0,1,0,0,14,1,15,0
1,0,1,0,8,1,0,0,0,3,8,1,9,0
1,1,11,1,10,0,0,1,0,1,12,1,1,0
0,0,16,2,12,0,0,1,0,0,10,1,14,0
1,0,14,0,1,0,0,0,0,0,10,1,1,0
0,1,1,0,14,0,0,1,0,0,11,1,12,0
0,1,15,3,10,0,0,1,0,3,10,1,12,1
0,1,11,1,11,0,0,1,0,0,13,1,13,1
0,1,11,1,9,0,0,1,0,1,10,1,11,0
1,0,14,2,9,0,0,1,0,2,11,1,10,1
0,0,15,3,9,0,0,1,0,0,12,1,11,0
0,0,15,3,10,1,0,1,0,0,11,1,0,0
0,1,11,1,8,0,0,1,0,2,11,1,1,1
0,1,16,4,10,0,0,1,0,0,12,1,12,0
0,1,15,3,10,0,0,1,0,0,11,1,1,0
0,0,11,1,15,1,0,1,0,0,11,1,12,1
0,0,11,1,12,0,0,1,0,0,10,1,11,0
0,0,14,2,9,1,0,1,0,2,8,1,11,0
0,1,16,0,1,1,0,0,0,1,12,1,8,0
0,0,0,0,14,1,1,0,0,3,10,1,11,1
0,0,20,6,14,0,0,1,0,0,11,1,15,0
0,0,16,0,1,0,0,0,0,1,11,1,9,0
0,1,16,4,10,1,0,1,0,1,12,1,10,1
0,2,11,1,13,0,0,1,0,3,11,1,15,1
0,1,16,1,1,0,0,1,0,1,12,1,0,0
1,0,0,0,11,1,0,0,0,0,13,1,1,0
0,0,11,1,9,1,0,1,0,2,8,1,11,0
0,0,15,2,14,1,0,1,0,0,1,1,12,0
0,0,11,0,1,0,0,0,0,0,10,1,9,0
0,1,14,2,9,0,0,1,0,0,2,1,9,1
0,0,11,1,11,0,0,1,0,1,11,1,8,1
1,0,15,3,10,1,0,1,0,0,8,1,8,0
1,0,16,4,9,1,0,1,0,0,10,1,0,0
0,1,18,2,8,1,0,0,0,0,11,1,8,0
1,0,1,0,10,0,0,1,0,3,14,1,10,0
0,0,17,5,9,0,0,1,0,0,3,1,11,0
1,1,15,0,1,1,0,0,0,1,10,1,8,0
0,1,14,2,12,0,0,1,0,2,10,1,10,1
0,1,0,0,13,0,0,0,0,0,10,1,0,0
0,0,11,2,12,1,1,0,0,0,3,0,14,0
0,2,14,2,11,0,0,1,0,1,3,1,9,1
1,0,14,3,3,0,1,0,0,0,10,1,5,0
1,1,14,2,9,1,0,1,0,3,8,1,10,1
0,1,14,2,8,1,0,1,0,1,10,1,10,0
0,2,17,4,12,0,0,1,0,0,12,1,0,0
1,0,11,0,9,1,0,0,0,1,13,1,0,0
1,0,1,0,8,0,0,1,0,1,12,1,8,0
1,0,1,1,14,1,0,0,0,0,8,1,13,0
0,0,14,2,9,1,0,1,0,0,12,1,0,0
0,0,14,0,0,0,0,0,0,1,8,1,0,0
1,0,16,0,0,0,0,0,0,1,12,1,8,0
1,0,2,0,10,1,0,0,0,1,8,1,12,0
0,0,17,0,10,0,0,0,0,0,12,1,12,0
1,0,14,2,8,1,0,1,0,0,8,1,10,0
0,0,11,0,8,1,0,0,0,0,8,1,10,0
1,0,16,4,11,0,0,1,0,1,1,1,9,0
1,1,18,0,8,0,0,0,0,1,13,1,9,0
0,0,15,0,9,0,0,0,0,0,12,1,0,0
0,0,14,2,10,0,0,1,0,2,9,1,12,1
0,0,15,3,10,0,0,1,0,1,11,1,10,0
0,0,11,1,12,1,0,1,0,0,10,0,14,0
0,0,17,3,10,1,0,1,0,1,10,1,12,0
0,1,14,2,11,1,0,1,0,2,10,1,0,1
1,0,1,0,9,0,0,1,0,0,12,1,10,0
0,0,1,1,11,1,1,0,0,2,8,1,10,0
1,1,11,1,10,1,0,1,0,2,11,1,11,1
1,0,17,5,10,0,0,1,0,0,11,1,12,0
0,0,16,3,10,0,0,1,0,0,12,1,1,0
0,0,14,2,9,0,0,1,0,1,12,1,11,0
1,0,14,2,1,0,0,1,0,0,14,1,9,0
0,0,11,0,1,0,0,0,0,1,15,1,9,1
0,1,14,2,10,1,0,1,0,2,11,1,11,1
0,0,17,5,10,0,0,1,0,0,10,1,9,0
1,0,18,6,10,0,0,1,0,0,12,1,12,1
0,2,14,2,9,1,0,1,0,2,9,1,11,0
0,0,11,1,8,0,0,1,0,0,14,1,10,0
0,0,11,1,1,1,0,1,0,0,10,1,9,0
1,0,19,0,0,0,0,0,0,0,2,1,8,0
0,3,15,0,1,1,0,0,0,2,11,1,9,0
0,0,14,1,1,1,0,1,0,1,12,0,8,0
0,1,17,3,12,0,0,1,0,0,9,1,12,0
0,0,17,0,1,0,0,0,1,0,10,1,9,0
0,0,14,2,12,0,0,1,0,2,12,1,1,0
0,0,14,0,13,0,0,1,0,0,11,1,12,0
1,0,0,0,13,0,1,0,0,0,10,1,0,0
1,0,11,1,10,0,0,1,0,0,11,1,0,0
0,0,19,0,8,0,0,0,0,2,11,1,9,0
1,0,15,3,8,0,0,1,0,0,8,1,1,0
0,0,15,3,9,0,0,1,0,0,14,1,0,0
0,0,14,2,9,0,0,1,0,0,11,1,10,0
1,1,11,1,9,1,0,1,0,1,10,1,1,0
1,0,11,2,2,1,1,0,0,0,8,1,3,0
0,1,15,3,9,1,0,1,0,1,8,1,9,0
1,0,14,2,10,0,0,1,0,1,10,1,12,0
0,0,1,1,10,1,1,0,0,0,14,1,8,0
0,0,14,0,8,0,0,0,0,3,11,1,8,0
0,1,14,0,1,1,0,0,0,2,13,1,9,0
0,1,15,2,10,0,0,1,0,0,4,1,12,1
0,1,0,0,12,0,1,0,0,0,15,1,14,1
1,1,14,0,1,0,0,0,0,1,11,1,9,0
0,0,16,3,12,0,0,1,0,0,10,1,14,0
1,0,11,1,11,0,0,1,0,2,13,1,11,1
0,0,16,1,8,0,0,1,0,1,12,1,1,0
1,0,11,1,9,0,0,1,0,1,10,1,1,0
1,0,17,3,12,0,0,1,0,0,10,1,8,0
0,0,16,2,14,1,0,1,0,0,12,1,11,0
1,0,11,1,8,1,0,1,0,2,8,1,9,0
1,0,14,0,1,0,0,0,0,2,11,1,0,0
1,1,14,2,13,0,0,1,0,1,13,1,15,1
1,0,17,0,1,0,0,0,0,0,10,1,9,0
1,0,1,0,1,1,0,1,0,1,8,1,9,0
1,1,14,2,9,1,0,1,0,0,9,1,11,0
0,0,1,0,15,0,0,1,0,0,10,1,2,1
0,0,11,1,12,0,0,1,0,0,11,1,0,0
0,0,1,0,10,0,0,0,0,1,12,1,12,1
0,1,14,2,11,0,0,1,0,2,11,1,13,1
1,0,20,3,1,1,0,0,0,0,11,1,9,0
0,0,1,0,1,0,0,0,0,0,11,1,9,0
1,0,11,1,10,1,0,1,0,1,11,1,11,0
0,0,0,0,11,0,0,0,0,0,12,1,13,0
1,1,11,1,12,1,0,1,0,0,0,1,9,0
0,0,1,0,8,0,0,1,0,1,11,1,9,0
0,1,1,0,9,0,0,1,0,1,8,1,11,0
0,1,11,0,1,1,0,0,0,1,11,1,1,0
1,0,15,3,10,1,0,1,0,2,12,1,12,1
0,0,18,5,13,0,0,1,0,0,10,1,15,0
0,0,14,0,0,1,0,0,0,1,10,1,8,0
0,0,1,0,1,1,0,1,0,0,10,1,8,0
0,0,8,4,11,0,0,1,0,1,13,0,12,0
0,0,15,3,2,0,1,0,0,0,3,1,4,0
0,0,15,0,1,1,0,0,0,1,11,1,9,0
0,0,19,7,10,0,0,1,0,0,10,1,8,0
0,0,1,0,8,1,0,1,0,0,10,1,10,0
0,1,15,3,10,0,0,1,0,0,12,1,12,0
1,1,15,3,9,0,0,1,0,1,12,1,11,0
0,0,16,4,14,0,0,1,0,0,11,1,15,0
0,0,20,8,12,1,0,1,0,0,9,1,13,0
1,1,15,0,1,0,0,0,0,1,0,1,0,0
0,0,15,2,10,0,0,1,0,2,11,1,12,0
1,0,1,0,9,1,0,1,0,0,4,1,0,1
0,1,1,0,11,0,0,1,0,0,11,1,10,1
0,1,14,1,9,1,1,0,0,2,10,1,11,0
1,0,14,0,1,1,0,0,0,2,11,1,9,0
0,0,18,0,1,0,0,0,0,0,14,1,1,0
0,2,14,2,12,0,0,1,0,3,12,1,9,1
1,0,11,1,10,0,0,1,0,0,11,1,0,0
0,0,11,1,8,0,0,1,0,1,10,1,9,0
0,2,14,0,8,0,0,0,0,2,10,1,10,1
0,0,11,1,9,1,0,1,0,2,4,1,8,1
0,0,11,1,11,1,1,0,0,2,10,1,8,0
0,1,11,1,8,0,0,1,0,2,11,1,10,1
0,1,11,0,14,1,0,1,0,0,9,1,13,0
0,1,14,2,10,1,0,1,0,0,9,1,8,0
0,0,15,0,11,1,0,0,0,2,8,1,13,0
0,0,11,1,9,0,0,1,0,0,11,1,11,0
0,2,14,1,12,0,0,1,0,1,2,1,10,0
1,1,14,2,12,0,0,1,0,2,14,1,0,1
0,2,1,0,9,0,0,1,0,3,10,1,1,1
1,1,11,1,10,0,0,1,0,0,12,1,12,0
0,0,15,1,1,0,0,1,0,0,2,1,1,1
0,1,14,3,12,1,1,0,0,1,10,1,0,1
0,0,4,0,1,1,0,0,0,1,10,1,1,0
0,0,16,3,10,0,0,1,0,0,10,1,11,0
0,0,16,4,9,1,0,1,0,1,12,1,11,0
1,0,11,1,9,0,0,1,0,1,13,1,11,0
0,1,14,0,8,0,0,0,0,2,11,1,10,0
0,0,19,5,12,0,0,1,0,0,11,1,10,0
1,0,15,3,9,0,0,1,0,0,13,1,10,0
0,2,11,1,14,0,0,1,0,0,9,0,12,0
0,0,1,0,15,0,0,1,0,0,11,1,3,0
0,0,11,2,8,1,0,0,0,2,12,1,9,0
1,0,15,2,12,0,0,1,0,0,11,1,14,0
0,1,1,0,14,0,0,1,0,0,12,1,2,1
0,1,11,0,13,1,0,1,0,0,10,1,13,0
0,0,15,3,8,0,0,1,0,0,11,1,10,0
0,0,14,2,8,1,0,1,0,0,9,1,10,0
0,0,16,0,1,0,0,0,0,1,1,1,9,0
1,0,15,3,9,0,0,1,0,0,13,1,10,0
0,0,14,1,2,0,0,1,0,0,11,1,10,1
0,0,15,2,13,0,0,1,0,0,10,1,9,0
0,0,1,0,9,0,0,1,0,1,12,1,10,0
1,0,4,9,11,1,0,1,0,0,10,1,13,0
1,0,1,1,12,1,1,0,0,2,11,1,14,1
0,1,14,1,8,1,0,1,0,2,10,1,9,1
0,1,19,4,12,1,1,0,0,0,8,1,13,1
0,1,14,2,9,0,0,1,0,1,12,1,9,0
1,0,14,1,11,0,0,1,0,1,13,1,13,0
1,0,14,2,8,0,0,1,0,0,12,1,10,1
0,1,18,0,8,1,0,0,0,2,10,1,0,1
0,1,1,0,1,1,0,1,0,1,11,1,8,0
0,1,14,2,9,1,0,1,0,3,9,1,10,1
0,0,15,3,13,0,0,1,0,0,10,1,15,0
